Path Difference (micrometers),Intensity
-2.2272272271449607,0.04066826985445027
-2.2232232231409568,0.056079581667696554
-2.219219219136953,0.07388009338355106
-2.215215215132949,0.09402474931719473
-2.2112112111289446,0.11646256041377412
-2.2072072071249407,0.14113673330908738
-2.2032032031209368,0.16798481408188548
-2.199199199116933,0.1969388463338052
-2.1951951951129285,0.2279255431969237
-2.1911911911089246,0.26086647283345055
-2.1871871871049207,0.29567825695815453
-2.1831831831009167,0.33227278188091414
-2.179179179096913,0.3705574215352878
-2.175175175092909,0.4104352719285774
-2.1711711710889046,0.45180539641990103
-2.1671671670849006,0.4945630812055608
-2.1631631630808963,0.5386001003648557
-2.1591591590768924,0.5838049897956943
-2.1551551550728885,0.6300633293464053
-2.151151151068884,0.6772580324298246
-2.14714714706488,0.7252696423864298
-2.1431431430608763,0.7739766348465931
-2.1391391390568724,0.8232557253263777
-2.1351351350528684,0.8729821812785387
-2.1311311310488645,0.9230301378087442
-2.1271271270448606,0.973272916257916
-2.1231231230408563,1.0235833448443663
-2.1191191190368524,1.0738340805540434
-2.1151151150328484,1.1238979314642825
-2.1111111110288445,1.1736481786850137
-2.10710710702484,1.22295889710275
-2.1031031030208363,1.2717052741153139
-2.0990990990168323,1.3197639255507634
-2.0950950950128284,1.3670132079706143
-2.0910910910088245,1.4133335265671332
-2.0870870870048206,1.4586076378751576
-2.0830830830008167,1.5027209465323808
-2.0790790789968123,1.545561795336884
-2.0750750749928084,1.5870217478677482
-2.0710710709888045,1.626995862953427
-2.0670670669848006,1.6653829602931054
-2.0630630629807962,1.702085876558781
-2.0590590589767923,1.7370117113297407
-2.0550550549727884,1.7700720622370985
-2.0510510509687845,1.8011832487229982
-2.0470470469647806,1.8302665238483216
-2.0430430429607767,1.8572482736126175
-2.0390390389567727,1.8820602032818683
-2.0350350349527684,1.9046395102523765
-2.0310310309487645,1.9249290430133112
-2.0270270269447606,1.942877445805482
-2.023023022940756,1.9584392886102475
-2.0190190189367523,1.9715751821394922
-2.0150150149327484,1.9822518775356532
-2.0110110109287445,1.9904423505294133
-2.0070070069247405,1.9961258698420536
-2.0030030029207366,1.9992880496593428
-1.9989989989167325,1.999920886044122
-1.9949949949127286,1.998022777195434
-1.9909909909087242,1.9935985275029169
-1.9869869869047203,1.9866593353861917
-1.9829829829007164,1.9772227649500387
-1.978978978896712,1.9653127015270826
-1.9749749748927081,1.9509592912205553
-1.9709709708887042,1.9341988646001114
-1.9669669668847003,1.9150738447438713
-1.9629629628806964,1.893632639859447
-1.9589589588766925,1.869929520755718
-1.9549549548726886,1.8440244834755246
-1.9509509508686846,1.8159830974369466
-1.9469469468646803,1.785876339467575
-1.9429429428606764,1.7537804141518356
-1.9389389388566725,1.7197765609460998
-1.934934934852668,1.683950848549781
-1.9309309308486642,1.6463939570529804
-1.9269269268446603,1.6072009484119327
-1.9229229228406564,1.5664710258334038
-1.9189189188366522,1.5243072826769266
-1.9149149148326483,1.4808164415105132
-1.9109109108286444,1.4361085839803105
-1.9069069068246403,1.3902968721779243
-1.9029029028206361,1.3434972622107337
-1.8988988988166322,1.2958282107000785
-1.8948948948126283,1.2474103749503507
-1.8908908908086242,1.1983663075477617
-1.8868868868046202,1.14882014616197
-1.8828828828006163,1.098897299335527
-1.8788788787966122,1.0487241290566496
-1.8748748747926083,0.9984276309186231
-1.8708708707886044,0.948135112675497
-1.8668668667846002,0.8979738720076175
-1.8628628627805963,0.8480708743126925
-1.8588588587765922,0.7985524313378958
-1.8548548547725883,0.7495438814664583
-1.8508508507685844,0.7011692724679863
-1.8468468467645802,0.6535510475155054
-1.8428428427605763,0.6068097352639942
-1.8388388387565724,0.5610636447747894
-1.8348348347525683,0.5164285660581734
-1.8308308307485643,0.4730174769919935
-1.8268268267445602,0.4309402573582344
-1.822822822740556,0.3903034107212723
-1.8188188187365522,0.35120979485189985
-1.814814814732548,0.3137583613793127
-1.810810810728544,0.2780439053301542
-1.8068068067245402,0.24415682518850956
-1.802802802720536,0.212182894084189
-1.7987987987165321,0.182203042688468
-1.7947947947125282,0.15429315436676339
-1.790790790708524,0.12852387310681712
-1.7867867867045202,0.10496042470847344
-1.7827827827005163,0.08366245168770026
-1.7787787786965121,0.0646838623126873
-1.7747747746925082,0.04807269415419879
-1.770770770688504,0.03387099249547176
-1.7667667666845002,0.02211470390950543
-1.7627627626804963,0.012833585273042791
-1.7587587586764921,0.006051128447591703
-1.7547547546724882,0.0017845008181067712
-1.7507507506684843,4.450183983617517e-05
-1.7467467466644802,0.0008355357033335009
-1.7427427426604762,0.004155600186808828
-1.7387387386564723,0.009996291724043482
-1.7347347346524682,0.018342826675039614
-1.7307307306484643,0.029174078745560217
-1.72672672664446,0.04246263246086135
-1.722722722640456,0.05817485255823529
-1.718718718636452,0.07627096912276843
-1.714714714632448,0.09670517825076741
-1.710710710628444,0.11942575798610822
-1.7067067066244401,0.1443751992360408
-1.702702702620436,0.1714903513350554
-1.698698698616432,0.20070258188841217
-1.6946946946124282,0.23193795049071508
-1.690690690608424,0.26511739587983785
-1.6866866866044201,0.30015693605246807
-1.682682682600416,0.33696788083480234
-1.678678678596412,0.3754570563702416
-1.6746746745924082,0.415527040956016
-1.670670670588404,0.4570764116316619
-1.6666666665844,0.5000000008952912
-1.6626626625803962,0.5441891628978537
-1.658658658576392,0.5895320484415758
-1.6546546545723881,0.6359138880865545
-1.6506506505683842,0.683217282648907
-1.64664664656438,0.7313225003551882
-1.6426426425603762,0.7801077799009108
-1.638638638556372,0.8294496386461588
-1.6346346345523681,0.8792231851680621
-1.630630630548364,0.9293024353792092
-1.6266266265443599,0.9795606314116628
-1.622622622540356,1.0298705624595854
-1.618618618536352,1.0801048867682748
-1.614614614532348,1.1301364539547094
-1.610610610528344,1.1798386268436176
-1.60660660652434,1.2290856020046301
-1.602602602520336,1.277752728179049
-1.598598598516332,1.325716821790307
-1.5945945945123279,1.3728564787395559
-1.590590590508324,1.4190523816970533
-1.58658658650432,1.4641876021117328
-1.582582582500316,1.508147896174342
-1.578578578496312,1.550821993985162
-1.574574574492308,1.5921018811942944
-1.570570570488304,1.631883072401728
-1.5665665664843,1.670064875625042
-1.5625625624802961,1.7065506471655063
-1.558558558476292,1.7412480362273164
-1.554554554472288,1.7740692186708855
-1.550550550468284,1.8049311193085562
-1.54654654646428,1.8337556221799427
-1.5425425424602761,1.8604697682748261
-1.538538538456272,1.8850059402029995
-1.5345345344522678,1.9073020333437336
-1.530530530448264,1.9273016130415956
-1.5265265264442598,1.9449540574507889
-1.5225225224402559,1.9602146856663887
-1.518518518436252,1.9730448708182322
-1.5145145144322478,1.9834121378411327
-1.510510510428244,1.991290245674001
-1.5065065064242398,1.9966592536797854
-1.5025025024202359,1.9995055721181263
-1.498498498416232,1.9998219965429682
-1.4944944944122278,1.9976077260380576
-1.490490490408224,1.992868365244179
-1.48648648640422,1.9856159101729969
-1.4824824824002159,1.9758687178433987
-1.478478478396212,1.9636514598172186
-1.474474474392208,1.9489950597519141
-1.4704704703882039,1.9319366151282997
-1.4664664663842,1.91251930335142
-1.4624624623801958,1.890792272462262
-1.458458458376192,1.866810516736905
-1.454454454372188,1.8406347374880137
-1.4504504503681839,1.812331189420982
-1.44644644636418,1.7819715129336338
-1.442442442360176,1.7496325527839631
-1.438438438356172,1.7153961635848498
-1.4344344343521678,1.6793490026181581
-1.4304304303481639,1.641582310492515
-1.4264264263441597,1.6021916802000815
-1.4224224223401558,1.5612768151567684
-1.418418418336152,1.518941276838402
-1.4144144143321478,1.47529222265153
-1.4104104103281438,1.4304401347024802
-1.4064064063241397,1.3844985401510288
-1.4024024023201358,1.3375837238566883
-1.3983983983161319,1.2898144340447766
-1.3943943943121277,1.2413115817373952
-1.3903903903081238,1.1921979347100553
-1.38638638630412,1.1425978067485443
-1.3823823823001158,1.0926367429926818
-1.3783783782961119,1.0424412021632856
-1.374374374292108,0.9921382364767735
-1.3703703702881038,0.9418551700574797
-1.3663663662841,0.8917192766618268
-1.3623623622800958,0.8418574575298752
-1.3583583582760919,0.7923959201798789
-1.354354354272088,0.7434598589586399
-1.3503503502680838,0.6951731381564519
-1.34634634626408,0.6476579784885396
-1.3423423422600758,0.601034647736632
-1.3383383382560716,0.5554211563337395
-1.3343343342520677,0.5109329586625628
-1.3303303302480638,0.4676826608236577
-1.3263263262440597,0.4257797356130084
-1.3223223222400557,0.38533024543047
-1.3183183182360516,0.34643657382037174
-1.3143143142320477,0.3091971663239146
-1.3103103102280438,0.27370628129913976
-1.3063063062240396,0.24005375133935192
-1.3023023022200357,0.20832475589372734
-1.2982982982160318,0.1785996056657494
-1.2942942942120277,0.15095353933513123
-1.2902902902080238,0.1254565331177716
-1.2862862862040199,0.10217312364577236
-1.2822822822000157,0.08116224461583199
-1.2782782781960118,0.062477077619492505
-1.2742742741920077,0.046164917532779404
-1.2702702701880038,0.03226705280600828
-1.2662662661839998,0.020818660956694934
-1.2622622621799957,0.011848719530150431
-1.2582582581759918,0.005379932753094341
-1.2542542541719879,0.0014286740659533725
-1.2502502501679837,4.9446793031204805e-06
-1.2462462461639798,0.0011123482593490275
-1.2422422421599757,0.0047480818065225305
-1.2382382381559716,0.010902942750280253
-1.2342342341519676,0.019561352242149166
-1.2302302301479635,0.030701394588060205
-1.2262262261439596,0.04429487272015431
-1.2222222221399557,0.06030737956766863
-1.2182182181359515,0.07869838514623595
-1.2142142141319476,0.09942133914516438
-1.2102102101279437,0.12242378875306026
-1.2062062061239396,0.14764751142351618
-1.2022022021199357,0.17502866224484293
-1.1981981981159318,0.20449793554083617
-1.1941941941119276,0.23598074029352634
-1.1901901901079237,0.2693973889438871
-1.1861861861039196,0.30466329909265266
-1.1821821820999157,0.34168920759066335
-1.1781781780959117,0.3803813964768967
-1.1741741740919076,0.42064193019224927
-1.1701701700879037,0.46236890346868553
-1.1661661660838998,0.5054566992663042
-1.1621621620798956,0.5497962561054273
-1.1581581580758917,0.5952753441170664
-1.1541541540718878,0.6417788491130575
-1.1501501500678837,0.6891890639568191
-1.1461461460638795,0.7373859864972249
-1.1421421420598754,0.7862476233115245
-1.1381381380558715,0.8356502984884278
-1.1341341340518676,0.8854689666698474
-1.1301301300478634,0.9355775295588769
-1.1261261260438595,0.9858491550929248
-1.1221221220398556,1.0361565984741332
-1.1181181180358515,1.0863725242444566
-1.1141141140318476,1.1363698285902337
-1.1101101100278437,1.186021961060439
-1.1061061060238395,1.2352032448842807
-1.1021021020198356,1.2837891950773865
-1.0980980980158315,1.3316568335314203
-1.0940940940118276,1.3786850002895508
-1.0900900900078234,1.4247546602199497
-1.0860860860038195,1.4697492043110032
-1.0820820819998156,1.513554744825703
-1.0780780779958117,1.5560604035680743
-1.0740740739918078,1.597158592532012
-1.0700700699878034,1.636745286222192
-1.0660660659837995,1.6747202849577068
-1.0620620619797956,1.7109874684920703
-1.0580580579757917,1.7454550393075157
-1.0540540539717878,1.7780357549678873
-1.0500500499677836,1.8086471489419265
-1.0460460459637793,1.8372117393380707
-1.0420420419597753,1.8636572250223749
-1.0380380379557714,1.8879166686232214
-1.0340340339517675,1.909928665959537
-1.0300300299477636,1.929637501463703
-1.0260260259437592,1.946993289205773
-1.0220220219397553,1.9619520991620054
-1.0180180179357514,1.9744760684081606
-1.0140140139317475,1.9845334969560584
-1.0100100099277436,1.9920989279908659
-1.0060060059237397,1.9971532123059963
-1.0020020019197353,1.9996835567725393
-0.9979979979157314,1.9996835567205284
-0.9939939939117275,1.9971532121500963
-0.9899899899077236,1.9920989277314711
-0.9859859859037197,1.9845334965938257
-0.9819819818997153,1.9744760679440052
-0.9779779778957114,1.961952098597104
-0.9739739738917074,1.9469932885415542
-0.9699699698877035,1.929637500701851
-0.9659659658836995,1.9099286651019771
-0.9619619618796956,1.8879166676721253
-0.9579579578756913,1.8636572239801459
-0.9539539538716874,1.8372117382073514
-0.9499499498676834,1.8086471477255812
-0.9459459458636795,1.7780357536689917
-0.9419419418596756,1.7454550379293574
-0.9379379378556713,1.7109874670381329
-0.9339339338516673,1.6747202834316774
-0.9299299298476634,1.6367452846279298
-0.9259259258436594,1.5971585908735588
-0.9219219218396555,1.5560604018496211
-0.9179179178356516,1.5135547430516025
-0.9139139138316472,1.4697492024857381
-0.9099099098276433,1.4247546583481479
-0.9059059058236394,1.3786849983759484
-0.9019019018196355,1.3316568315808608
-0.8978978978156316,1.283789193094809
-0.8938938938116272,1.2352032428746982
-0.8898898898076233,1.186021959028943
-0.8858858858036194,1.1363698265419664
-0.8818818817996154,1.0863725221846008
-0.8778778777956114,1.036156596407906
-0.8738738737916075,0.9858491530255528
-0.8698698697876032,0.9355775274955856
-0.8658658657835993,0.8854689646158702
-0.8618618617795953,0.8356502964489598
-0.8578578577755914,0.7862476212917264
-0.8538538537715875,0.7373859845022124
-0.8498498497675832,0.6891890619916368
-0.8458458457635792,0.6417788471826846
-0.8418418417595753,0.5952753422263874
-0.8378378377555714,0.5497962542592276
-0.8338338337515674,0.5054566974692601
-0.8298298297475635,0.4623689017253424
-0.8258258257435591,0.4206419285070152
-0.8218218217395552,0.38038139485404476
-0.8178178177355513,0.3416892060342983
-0.8138138137315474,0.30466329760671385
-0.8098098097275435,0.2693973875321368
-0.8058058057235391,0.23598073895953442
-0.8018018017195352,0.20449793428798269
-0.7977977977155313,0.17502866107629678
-0.7937937937115274,0.14764751034223622
-0.7897897897075234,0.12242378776178509
-0.7857857857035194,0.09942133824640054
-0.7817817816995152,0.07869838434225696
-0.7777777776955112,0.06030737886051374
-0.7737737736915072,0.04429487211161187
-0.7697697696875033,0.03070139407966932
-0.7657657656834994,0.019561351835198026
-0.761761761679495,0.010902942445796926
-0.7577577576754911,0.004748081605279286
-0.7537537536714872,0.0011123481618552367
-0.7497497496674833,4.944685805141624e-06
-0.7457457456634794,0.0014286741764346633
-0.7417417416594755,0.005379932967275569
-0.7377377376554711,0.011848719847490141
-0.7337337336514671,0.02081866137638899
-0.7297297296474632,0.032267053326993755
-0.7257257256434593,0.0461649181537388
-0.7217217216394554,0.062477078338851966
-0.717717717635451,0.08116224543177564
-0.7137137136314471,0.10217312455622951
-0.7097097096274432,0.1254565341204399
-0.7057057056234393,0.15095354042747178
-0.7017017016194353,0.17859960684499931
-0.6976976976154314,0.2083247571569008
-0.6936936936114271,0.2400537526832538
-0.6896896896074232,0.27370628272036646
-0.6856856856034191,0.30919716781886475
-0.6816816815994152,0.34643657538526795
-0.6776776775954113,0.38533024706134444
-0.673673673591407,0.4257797373057445
-0.669669669587403,0.4676826625739593
-0.6656656655833991,0.510932960466004
-0.6616616615793952,0.5554211581857538
-0.6576576575753913,0.6010346496325334
-0.6536536535713874,0.6476579804235275
-0.649649649567383,0.6951731401256387
-0.6456456455633791,0.7434598609570297
-0.6416416415593752,0.7923959222024133
-0.6376376375553712,0.8418574595714416
-0.6336336335513673,0.8917192787172492
-0.6296296295473629,0.9418551721215697
-0.625625625543359,0.9921382385442923
-0.6216216215393551,1.042441204229009
-0.6176176175353512,1.092636745051372
-0.6136136135313472,1.142597808794996
-0.6096096095273433,1.1921979367390878
-0.605605605523339,1.241311583743881
-0.6016016015193351,1.2898144360236263
-0.5975975975153311,1.3375837258028953
-0.5935935935113272,1.3844985420596672
-0.5895895895073232,1.4304401365687158
-0.5855855855033189,1.4752922244706501
-0.5815815814993149,1.5189412786057914
-0.577577577495311,1.5612768168679603
-0.5735735734913071,1.6021916818507378
-0.5695695694873032,1.6415823120784607
-0.5655655654832993,1.6793490041353794
-0.5615615614792949,1.7153961650295129
-0.557557557475291,1.7496325541524023
-0.5535535534712871,1.78197151422239
-0.5495495494672832,1.812331190626789
-0.5455455454632793,1.840634738607821
-0.5415415414592749,1.8668105177678813
-0.5375375374552709,1.8907922734017948
-0.533533533451267,1.9125193041971316
-0.5295295294472631,1.9319366158780484
-0.5255255254432591,1.9489950604038033
-0.5215215214392552,1.9636514603695985
-0.5175175174352509,1.975868718294873
-0.513513513431247,1.98561591052242
-0.509509509427243,1.992868365490668
-0.5055055054232391,1.9976077261809875
-0.5015015014192352,1.999821996581978
-0.4974974974152308,1.9995055720531167
-0.4934934934112269,1.9966592535109209
-0.489489489407223,1.9912902454017098
-0.48548548540321906,1.9834121374661045
-0.4814814813992151,1.9730448703414156
-0.4774774773952112,1.9602146850889905
-0.4734734733912068,1.944954056774268
-0.4694694693872029,1.9273016122676685
-0.465465465383199,1.9073020324743566
-0.4614614613791951,1.8850059392403757
-0.4574574573751911,1.860469767221391
-0.4534534533711868,1.8337556210383594
-0.44944944936718284,1.8049311180817154
-0.4454454453631789,1.774069217361896
-0.441441441359175,1.7412480348394874
-0.4374374373551711,1.7065506457023583
-0.43343343335116713,1.6700648740902735
-0.4294294293471628,1.631883070799217
-0.42542542534315886,1.5921018795281066
-0.42142142133915494,1.5508219922595083
-0.41741741733515103,1.508147894393597
-0.4134134133311471,1.464187600280401
-0.40940940932714276,1.419052379819765
-0.4054054053231388,1.3728564768210645
-0.4014014013191349,1.325716819835475
-0.39739739731513096,1.277752726192817
-0.39339339331112705,1.229085599992033
-0.38938938930712313,1.1798386248097463
-0.3853853853031188,1.1301364519047057
-0.3813813812991148,1.0801048847073371
-0.3773773772951109,1.0298705603929237
-0.373373373291107,0.9795606293445138
-0.36936936928710307,0.9293024333168027
-0.3653653652830987,0.879223183115613
-0.3613613612790948,0.8294496366088641
-0.3573573572750908,0.780107777883934
-0.3533533532710869,0.7313224983636277
-0.349349349267083,0.6832172806878105
-0.3453453452630791,0.6359138861608814
-0.3413413412590747,0.5895320465561955
-0.3373373372550708,0.5441891610575442
-0.33333333325106684,0.4999999991047105
-0.32932932924706293,0.45707640989534226
-0.325325325243059,0.4155270392783551
-0.32132132123905466,0.3754570547554785
-0.31731731723505074,0.33696787928702565
-0.31331331323104683,0.3001569345756011
-0.30930930922704286,0.2651173944776133
-0.30530530522303895,0.23193794916668709
-0.30130130121903503,0.20070258064592938
-0.2972972972150307,0.17149035017725978
-0.29329329321102676,0.1443751981658662
-0.28928928920702285,0.11942575700626334
-0.2852852852030189,0.09670517736373063
-0.28128128119901497,0.07627096833078817
-0.2772772771950106,0.05817485186331395
-0.2732732731910067,0.042462631864757405
-0.2692692691870028,0.029174078249784352
-0.26526526518299887,0.018342826280845048
-0.2612612611789949,0.009996291432429194
-0.257257257174991,0.004155599998512227
-0.2532532531709866,0.0008355356188308738
-0.2492492491669827,4.4501859341905536e-05
-0.2452452451629788,0.001784500941571343
-0.24124124115897486,0.006051128674703032
-0.23723723715497094,0.012833585603225117
-0.23323323315096658,0.022114704341924418
-0.22922922914696264,0.03387099302903207
-0.22522522514295873,0.04807269478754861
-0.22122122113895482,0.0646838630442258
-0.21721721713495087,0.08366245251557303
-0.21321321313094696,0.10496042563058783
-0.2092092091269426,0.12852387412083877
-0.20520520512293866,0.1542931554701248
-0.20120120111893475,0.18220304387837594
-0.1971971971149308,0.2121828953576339
-0.1931931931109269,0.24415682654226412
-0.18918918910692253,0.27804390676079715
-0.18518518510291862,0.31375836288321945
-0.18118118109891468,0.35120979642526406
-0.17717717709491076,0.39030341236011146
-0.17317317309090682,0.43094025905839717
-0.1691691690869029,0.47301747874918265
-0.16516516508289855,0.5164285678679394
-0.16116116107889464,0.5610636466325499
-0.1571571570748907,0.6068097371650472
-0.15315315307088678,0.6535510494550423
-0.14914914906688284,0.7011692744410913
-0.1451451450628785,0.7495438834681455
-0.14114114105887457,0.7985524333630935
-0.13713713705487066,0.8480708763562748
-0.13313313305086671,0.8979738740644115
-0.1291291290468628,0.9481351147402967
-0.12512512504285886,0.9984276329862023
-0.12112112103885452,1.048724131121777
-0.11711711703485059,1.0988973013929735
-0.11311311303084666,1.148820148206528
-0.10910910902684273,1.198366309574259
-0.10510510502283882,1.2474103769536515
-0.10110110101883446,1.2958282126751242
-0.09709709701483053,1.343497264152513
-0.0930930930108266,1.3902968740815258
-0.08908908900682268,1.4361085858409126
-0.08508508500281875,1.480816443323413
-0.08108108099881482,1.5243072844375325
-0.07707707699481048,1.5664710275372635
-0.07307307299080655,1.6072009500547288
-0.06906906898680262,1.6463939586305556
-0.0650650649827987,1.6839508500581442
-0.06106106097879477,1.7197765623814256
-0.057057056974790424,1.7537804155105021
-0.053053052970786496,1.7858763407461349
-0.04904904896678257,1.8159830986321643
-0.04504504496277864,1.8440244845843767
-0.04104104095877471,1.8699295217753997
-0.037037036954770786,1.8936326407873754
-0.033033032950766435,1.9150738455777003
-0.02902902894676251,1.9341988653377278
-0.025025024942758583,1.9509592918600933
-0.02102102093875466,1.9653127020669223
-0.01701701693475073,1.9772227653888121
-0.01301301293074638,1.986659335722792
-0.009009008926742454,1.9935985277364892
-0.0050050049227385275,1.9980227773253882
