,,,-00.003896000000,  23.60000,
,,,-00.003892000000,  23.60000,
,,,-00.003888000000,  23.60000,
,,,-00.003884000000,  23.60000,
,,,-00.003880000000,  23.60000,
,,,-00.003876000000,  23.60000,
,,,-00.003872000000,  23.60000,
,,,-00.003868000000,  23.60000,
,,,-00.003864000000,  23.60000,
,,,-00.003860000000,  23.60000,
,,,-00.003856000000,  23.60000,
,,,-00.003852000000,  23.20000,
,,,-00.003848000000,  23.20000,
,,,-00.003844000000,  23.20000,
,,,-00.003840000000,  23.20000,
,,,-00.003836000000,  22.80000,
,,,-00.003832000000,  22.80000,
,,,-00.003828000000,  22.80000,
,,,-00.003824000000,  22.80000,
,,,-00.003820000000,  22.80000,
,,,-00.003816000000,  22.40000,
,,,-00.003812000000,  22.40000,
,,,-00.003808000000,  22.40000,
,,,-00.003804000000,  22.00000,
,,,-00.003800000000,  22.00000,
,,,-00.003796000000,  22.00000,
,,,-00.003792000000,  21.60000,
,,,-00.003788000000,  21.60000,
,,,-00.003784000000,  21.60000,
,,,-00.003780000000,  21.20000,
,,,-00.003776000000,  21.20000,
,,,-00.003772000000,  20.80000,
,,,-00.003768000000,  20.80000,
,,,-00.003764000000,  20.80000,
,,,-00.003760000000,  20.40000,
,,,-00.003756000000,  20.40000,
,,,-00.003752000000,  20.40000,
,,,-00.003748000000,  20.00000,
,,,-00.003744000000,  19.60000,
,,,-00.003740000000,  19.60000,
,,,-00.003736000000,  19.60000,
,,,-00.003732000000,  19.20000,
,,,-00.003728000000,  18.80000,
,,,-00.003724000000,  18.80000,
,,,-00.003720000000,  18.40000,
,,,-00.003716000000,  18.40000,
,,,-00.003712000000,  18.00000,
,,,-00.003708000000,  17.60000,
,,,-00.003704000000,  17.20000,
,,,-00.003700000000,  17.20000,
,,,-00.003696000000,  16.80000,
,,,-00.003692000000,  16.80000,
,,,-00.003688000000,  16.40000,
,,,-00.003684000000,  16.00000,
,,,-00.003680000000,  15.60000,
,,,-00.003676000000,  15.60000,
,,,-00.003672000000,  15.20000,
,,,-00.003668000000,  14.80000,
,,,-00.003664000000,  14.40000,
,,,-00.003660000000,  14.40000,
,,,-00.003656000000,  14.40000,
,,,-00.003652000000,  13.20000,
,,,-00.003648000000,  13.20000,
,,,-00.003644000000,  12.80000,
,,,-00.003640000000,  12.40000,
,,,-00.003636000000,  12.40000,
,,,-00.003632000000,  12.00000,
,,,-00.003628000000,  11.20000,
,,,-00.003624000000,  11.20000,
,,,-00.003620000000,  10.80000,
,,,-00.003616000000,  10.80000,
,,,-00.003612000000,  10.00000,
,,,-00.003608000000,   9.60000,
,,,-00.003604000000,   9.20000,
,,,-00.003600000000,   8.80000,
,,,-00.003596000000,   8.00000,
,,,-00.003592000000,   8.00000,
,,,-00.003588000000,   7.60000,
,,,-00.003584000000,   6.80000,
,,,-00.003580000000,   6.40000,
,,,-00.003576000000,   6.00000,
,,,-00.003572000000,   6.00000,
,,,-00.003568000000,   5.60000,
,,,-00.003564000000,   4.80000,
,,,-00.003560000000,   4.40000,
,,,-00.003556000000,   4.00000,
,,,-00.003552000000,   3.60000,
,,,-00.003548000000,   3.20000,
,,,-00.003544000000,   2.40000,
,,,-00.003540000000,   2.00000,
,,,-00.003536000000,   2.00000,
,,,-00.003532000000,   1.20000,
,,,-00.003528000000,   1.20000,
,,,-00.003524000000,   0.40000,
,,,-00.003520000000,   0.00000,
,,,-00.003516000000,  -0.40000,
,,,-00.003512000000,  -0.80000,
,,,-00.003508000000,  -1.20000,
,,,-00.003504000000,  -1.60000,
,,,-00.003500000000,  -2.00000,
,,,-00.003496000000,  -2.40000,
,,,-00.003492000000,  -3.20000,
,,,-00.003488000000,  -3.20000,
,,,-00.003484000000,  -4.00000,
,,,-00.003480000000,  -4.40000,
,,,-00.003476000000,  -5.20000,
,,,-00.003472000000,  -5.20000,
,,,-00.003468000000,  -5.60000,
,,,-00.003464000000,  -6.00000,
,,,-00.003460000000,  -6.80000,
,,,-00.003456000000,  -6.80000,
,,,-00.003452000000,  -7.20000,
,,,-00.003448000000,  -8.00000,
,,,-00.003444000000,  -8.40000,
,,,-00.003440000000,  -8.80000,
,,,-00.003436000000,  -8.80000,
,,,-00.003432000000,  -9.60000,
,,,-00.003428000000, -10.00000,
,,,-00.003424000000, -10.40000,
,,,-00.003420000000, -11.20000,
,,,-00.003416000000, -11.20000,
,,,-00.003412000000, -11.60000,
,,,-00.003408000000, -12.00000,
,,,-00.003404000000, -12.40000,
,,,-00.003400000000, -12.80000,
,,,-00.003396000000, -13.20000,
,,,-00.003392000000, -13.60000,
,,,-00.003388000000, -14.00000,
,,,-00.003384000000, -14.40000,
,,,-00.003380000000, -14.80000,
,,,-00.003376000000, -14.80000,
,,,-00.003372000000, -15.60000,
,,,-00.003368000000, -15.60000,
,,,-00.003364000000, -16.00000,
,,,-00.003360000000, -16.40000,
,,,-00.003356000000, -16.80000,
,,,-00.003352000000, -16.80000,
,,,-00.003348000000, -17.20000,
,,,-00.003344000000, -17.60000,
,,,-00.003340000000, -18.00000,
,,,-00.003336000000, -18.40000,
,,,-00.003332000000, -18.40000,
,,,-00.003328000000, -18.80000,
,,,-00.003324000000, -18.80000,
,,,-00.003320000000, -19.20000,
,,,-00.003316000000, -19.60000,
,,,-00.003312000000, -19.60000,
,,,-00.003308000000, -20.40000,
,,,-00.003304000000, -20.40000,
,,,-00.003300000000, -20.40000,
